Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,วันและเวลา ที่ให้คำปรึกษาแนะนำ,วิธีขอรับคำปรึกษา,สถานะของผู้ขอคำปรึกษา,อาชีพ,ภูมิลำเนา (จังหวัดอื่นโปรดระบุช่องอื่นๆ),ประเภทของคดีที่ให้คำปรึกษา,"คดี
ตามมาตรา",ประเด็นที่ขอคำปรึกษา (เลือกได้หลายช่อง),ข้อเท็จจริง/ประเด็นที่ขอคำปรึกษาแนะนำ ,ผลการให้คำปรึกษาแนะนำ
,,,,,,,,ยื่นคำขอ,อุทธรณ์จึงแจ้งให้ใช้ฐานะ,,,,,,,,,,
,,,,,,,,,ผู้รับมอบอำนาจฝ่ายคู่กรณีใน,,,,,,,,,,
,,,,,,,,,การยื่นคำขอ,,,,,,,,,,
2025-07-09 00:00:00,โทร.021410123,บุคคลทั่วไป,,,,,ขั้นตอนปฏิบัติ/,ต้องการยื่นคำคัดค้านคำชี้แจงในระบบ,"แนะนำให้เลือกเมนู ""ยื่นคำร้อง/",,,,,,,,,,
,โทร.021411075,,,,,,การใช้งาน,e ควรเลือกเมนูใดในการยื่นคำคัดค้าน,"คำขอ"" ในระบบ e เพื่อดำเนินการ",,,,,,,,,,
,,,,,,,,ยื่นคำคัดค้าน,ยื่นคำคัดค้านคำชี้แจง,,,,,,,,,,
2025-07-24 00:00:00,โทร.021410123,บุคคลทั่วไป,,,,,ขั้นตอนปฏิบัติ/,ได้ใช้งานระบบ e ในศาลปกครอง,ตรวจสอบพบว่าในคดีศาลปกครอง,,,,,,,,,,
,โทร.021411075,,,,,,การใช้งาน,ชั้นต้น และได้ยื่นคำแก้อุทธรณ์เป็น,สูงสุด ยังไม่มีการยื่นเอกสาร,,,,,,,,,,
,,,,,,,,เอกสารกระดาษ แต่ไม่เห็นคำแก้,ผ่านระบบ e ดังนั้น จึงแนะนำให้,,,,,,,,,,
,,,,,,,,อุทธรณ์ในระบบ e ของศาลปกครอง,ยื่นคำแก้อุทธรณ์ผ่านระบบ e ,,,,,,,,,,
,,,,,,,,สูงสุด จะต้องดำเนินการอย่างไร,ของศาลปกครองสูงสุดก่อน,,,,,,,,,,
2025-07-24 00:00:00,โทร.021410123,บุคคลทั่วไป,,,,,ขั้นตอนปฏิบัติ/,ขอสอบถามขั้นตอนการยื่นคำคัดค้าน,ในช่องคำคัดค้านคำให้การ ,,,,,,,,,,
,โทร.021411075,,,,,,การใช้งาน,คำให้การและการอัปโหลดเอกสาร,ต้องกรอกข้อมูลสรุปสั้น ๆ หรือ,,,,,,,,,,
,,,,,,,,ในระบบ e,"ระบุว่า ""รายละเอียดปรากฏ",,,,,,,,,,
,,,,,,,,,"ตามเอกสาร""",,,,,,,,,,
,,,,,,,,,การอัปโหลดเอกสาร,,,,,,,,,,
,,,,,,,,,1. ระบบบังคับให้อัปโหลดไฟล์ ,,,,,,,,,,
,,,,,,,,,PDF และต้องกรอกจำนวนไฟล์,,,,,,,,,,
,,,,,,,,,กับจำนวนหน้า,,,,,,,,,,
,,,,,,,,,2. หากเอกสารเป็นไฟล์ Word ,,,,,,,,,,
,,,,,,,,,ให้แปลงเป็น PDF โดยใช้ฟังก์ชัน ,,,,,,,,,,
,,,,,,,,,"""Save as"" เป็น PDF ก่อนอัฟโหลด",,,,,,,,,,
2025-07-24 00:00:00,โทร.021410123,บุคคลทั่วไป,,,,,ขั้นตอนปฏิบัติ/,ได้ยื่นคำขอขยายระยะเวลายื่นคำแก้,ตรวจสอบพบว่าศาลมีคำสั่ง,,,,,,,,,,
,โทร.021411075,,,,,,การใช้งาน,อุทธรณ์ ลงวันที่ 7 กรกฎาคม 2568 ,อนุญาตให้ขยายระยะเวลาเป็น,,,,,,,,,,
,,,,,,,,ศาลมีคำสั่งอนุญาตหรือไม่,ครั้งสุดท้ายแล้ว,,,,,,,,,,
2025-07-24 00:00:00,โทร.021410123,บุคคลทั่วไป,,,,,ขั้นตอนปฏิบัติ/,ได้รับหมาย ต.10.5 ทางระบบ e ,ตรวจสอบพบว่าพนักงานคดี,,,,,,,,,,
,โทร.021411075,,,,,,การใช้งาน,แต่ไม่พบไฟล์ PDF คำแก้อุทธรณ์ที่จะ,ปกครองได้จัดทำหมาย ต.10.5 ,,,,,,,,,,
,,,,,,,,เปิดดูหรือดาวน์โหลดได้ จะต้อง,ทางระบบแล้ว แต่ยังไม่ได้กดนำเข้า,,,,,,,,,,
,,,,,,,,ดำเนินการอย่างไร,คำแก้อุทธรณ์เข้าระบบ e จึงได้,,,,,,,,,,
,,,,,,,,,ดำเนินการนำเข้าคำแก้อุทธรณ์,,,,,,,,,,
,,,,,,,,,เข้าสู่ระบบ e แล้ว,,,,,,,,,,
,,,,,,,,,,,,,,,,,,ศาลปกครองมีอำนาจหน้าที่อย่างไร,"ศาลปกครองมีอำนาจพิจารณาพิพากษาคดีปกครองอันเนื่อง
มาจากการใช้อำนาจทางปกครองตามกฎหมายหรือเนื่องมาจากการดำเนินกิจการทางปกครอง ทั้งนี้ ตามที่กฎหมายบัญญัติ 
แต่ไม่รวมถึงการวินิจฉัยชี้ขาดขององค์กรอิสระซึ่งเป็นการใช้อำนาจโดยตรงตามรัฐธรรมนูญขององค์กรอิสระนั้นๆ"
,,,,,,,,,,,,,,,,,,ศาลปกครองมีกี่ชั้นศาล,"ศาลปกครองมี 2 ชั้นศาล คือ  1) ศาลปกครองสูงสุด
2) ศาลปกครองชั้นต้น ซึ่งแบ่งออกเป็น
2.1) ศาลปกครองกลาง
2.2) ศาลปกครองในภูมิภาค"
,,,,,,,,,,,,,,,,,,เขตอำนาจของศาลปกครองสูงสุดเป็นอย่างไร,"ศาลปกครองสูงสุดตั้งอยู่ที่กรุงเทพมหานครมีเขตอำนาจ
ศาลทั่วราชอาณาจักร ดังนั้น คดีที่อยู่ในอำนาจของศาลปกครอง
สูงสุด ไม่ว่ามูลคดีจะเกิดที่ใด หรือผู้ฟ้องคดีมีภูมิลำเนาอยู่ที่ใด
จะต้องยื่นฟ้องคดีต่อศาลปกครองสูงสุด"
,,,,,,,,,,,,,,,,,,การยื่นคำฟ้องต่อศาลปกครองสูงสุดจะต้องดำเนินการอย่างไร,"1) ยื่นฟ้องคดีต่อศาลปกครองสูงสุดโดยตรง โดยยื่นต่อ
พนักงานเจ้าหน้าที่ของศาลปกครองสูงสุด ณ อาคารที่ทำการ
ศาลปกครอง กรุงเทพมหานคร หรือ
2) ยื่นคำฟ้องโดยส่งทางไปรษณีย์ลงทะเบียนไปยังสำนักงาน
ศาลปกครองสูงสุด เลขที่ 120 หมู่ที่ 3 ถนนแจ้งวัฒนะ 
แขวงทุ่งสองห้อง เขตหลักสี่ กรุงเทพมหานคร 10210
3) ยื่นผ่านระบบงานคดีปกครองอิเล็กทรอนิกส์ 
(ทางเว็บไซต์ http://elitigation.admincourt.go.th)"
,,,,,,,,,,,,,,,,,,บุคคลใดบ้างที่มีสิทธิฟ้องคดีต่อศาลปกครอง,"ผู้ฟ้องคดีจะต้องเป็นผู้ที่ได้รับความเดือดร้อนหรือเสียหาย
หรืออาจจะเดือดร้อนหรือเสียหาย โดยมิอาจหลีกเลี่ยงได้ 
อันเนื่องจากการกระทำหรืองดเว้นการกระทำอย่างหนึ่ง
อย่างใดของหน่วยงานทางปกครองหรือเจ้าหน้าที่ของรัฐ 
หรือมีข้อโต้แย้งเกี่ยวกับสัญญาทางปกครองหรือกรณีอื่นใด
ที่อยู่ในเขตอำนาจของศาลปกครอง และการแก้ไขหรือ
บรรเทาความเดือดร้อนหรือความเสียหายหรือยุติข้อโต้แย้งนั้นศาลต้องมีคำบังคับ"
,,,,,,,,,,,,,,,,,,"การพิจารณาคดีของศาลปกครองสูงสุดกรณีเป็นการฟ้องโดยตรงต่อศาลปกครองสูงสุด 
มีกระบวนวิธีพิจารณาคดีอย่างไร","เมื่อผู้ฟ้องคดียื่นคำฟ้องต่อศาล และศาลมีคำสั่งรับคำฟ้องไว้พิจารณาแล้ว ศาลจะแสวงหาข้อเท็จจริงโดยใช้ระบบไต่สวน 
เพื่อเปิดโอกาสให้คู่กรณีทุกฝ่ายได้เสนอข้ออ้างและข้อโต้แย้ง
ของตนและแสวงหาข้อเท็จจริงที่จำเป็นแก่การพิจารณาคดี
ตามที่เห็นสมควร เมื่อศาลเห็นว่าข้อเท็จจริงเพียงพอที่จะพิจารณาได้แล้วก็จะกำหนดวันสิ้นสุดการแสวงหาข้อเท็จจริง และส่งสำนวนคดีให้กับตุลาการผู้แถลงคดีจัดทำคำแถลงการณ์ เมื่อตุลาการผู้แถลงคดีส่งคำแถลงการณ์ให้กับองค์คณะแล้ว 
ศาลก็จะกำหนดวันนั่งพิจารณาคดีครั้งแรกและส่งสรุปข้อเท็จจริงของตุลาการเจ้าของสำนวนให้คู่กรณีทราบล่วงหน้า เมื่อศาลนั่งพิจารณาคดีครั้งแรกเสร็จแล้วก็จะมีคำพิพากษาและแจ้งให้คู่กรณีมาฟังคำพิพากษาต่อไป"
,,,,,,,,,,,,,,,,,,คดีที่จะยื่นฟ้องต่อศาลปกครองสูงสุดได้ในปัจจุบันมีคดีประเภทใดบ้าง,"1) คดีพิพาทเกี่ยวกับความชอบด้วยกฎหมายของ
พระราชกฤษฎีกาหรือกฎที่ออกโดยคณะรัฐมนตรีหรือโดยความเห็นชอบของคณะรัฐมนตรี 2) คดีที่มีกฎหมายกำหนดให้อยู่ในอำนาจศาลปกครองสูงสุด เช่น คดีเพิกถอนคำวินิจฉัยอุทธรณ์ของคณะกรรมการพิทักษ์ระบบคุณธรรม (ก.พ.ค.) ตามมาตรา 116 ของพระราชบัญญัติระเบียบข้าราชการพลเรือน พ.ศ. 2551 คดีเพิกถอนคำวินิจฉัยอุทธรณ์ของคณะกรรมการพิทักษ์ระบบคุณธรรมข้าราชการตำรวจ (ก.พ.ค.ตร.) ตามมาตรา 142 วรรคสอง ของพระราชบัญญัติตำรวจแห่งชาติ พ.ศ. 2565 
เป็นต้น"
